STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAEV,DAPR,DAWM,EVAP,FMTM,MDEV,MDPR,MDWM,MNPN,MXPN,PGTM,PRCP,PSUN,SN02,SNOW,SNWD,SX02,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16
USC00081306,2/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,2/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,2/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,2/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,2/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,1.49,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/10/1998,Florida,Miami Dade,,,,,2,,,,,2.62,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,3.02,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/22/1998,Florida,Miami Dade,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/23/1998,Florida,Miami Dade,,,,,2,,,,,0.03,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/29/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/30/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,3/31/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/22/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/23/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/29/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,4/30/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.74,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.18,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.63,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,1.35,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.09,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/22/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/23/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/29/1998,Florida,Miami Dade,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/30/1998,Florida,Miami Dade,,,,,2,,,,,1.13,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,5/31/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.78,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.22,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.34,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.87,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/22/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/23/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.06,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.26,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,2.31,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/29/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.02,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,6/30/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.12,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.32,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.41,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.04,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.48,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.03,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.38,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/22/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.56,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/23/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/24/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/25/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/26/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.02,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/27/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/28/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/29/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/30/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,7/31/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/1/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.11,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/2/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/3/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/4/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/5/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.75,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/6/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/7/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.04,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/8/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/9/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.04,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/10/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/11/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.12,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/12/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/13/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/14/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.42,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/15/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.01,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/16/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/17/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/18/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/19/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.43,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/20/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.05,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00081306,8/21/1998,Florida,Miami Dade,,,,,,,,,,,,,,,0.48,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
